,feature,class_label
1255,"[-1.4776103e-08 -9.2350643e-09  0.0000000e+00 -1.2313419e-09
 -2.4626838e-09  0.0000000e+00  0.0000000e+00  0.0000000e+00
  4.9253677e-09  9.8507353e-09 -1.2313419e-09 -4.9253677e-09
 -1.4776103e-08  1.2313419e-09  0.0000000e+00  0.0000000e+00
  4.9253677e-09  0.0000000e+00 -9.8507353e-09  4.9253677e-09
  9.8507353e-09  9.8507353e-09 -9.8507353e-09  9.8507353e-09
  1.4776103e-08  2.4626838e-09  0.0000000e+00  8.6193932e-09
 -4.9253677e-09 -9.8507353e-09 -9.8507353e-09  8.6193932e-09
  0.0000000e+00  1.4776103e-08  1.4776103e-08  9.8507353e-09
  3.6940258e-09  9.8507353e-09 -4.9253677e-09 -9.8507353e-09]",ataque
1256,"[-2.4658677e-09 -7.3976030e-09  0.0000000e+00 -2.4658677e-09
 -4.9317355e-09  4.9317355e-09  2.4658677e-09  4.9317355e-09
 -4.9317355e-09  9.8634709e-09 -9.8634709e-09 -9.8634709e-09
 -9.8634709e-09 -2.4658677e-09 -9.8634709e-09  9.8634709e-09
  0.0000000e+00  0.0000000e+00  4.9317355e-09 -4.9317355e-09
  0.0000000e+00  0.0000000e+00 -1.4776103e-08 -9.8507353e-09
 -2.4626838e-09 -9.8507353e-09  9.8507353e-09  0.0000000e+00
  0.0000000e+00 -7.3880515e-09  0.0000000e+00 -9.8507353e-09
  7.3880515e-09  0.0000000e+00  4.9253677e-09  4.9253677e-09
 -9.8507353e-09 -6.1567098e-09  0.0000000e+00  0.0000000e+00]",resposta
1257,"[ 0.0000000e+00  0.0000000e+00 -9.8698507e-09  0.0000000e+00
  0.0000000e+00  1.2337313e-08  0.0000000e+00  0.0000000e+00
 -9.8698507e-09  9.8698507e-09  0.0000000e+00 -9.8698507e-09
 -9.8698507e-09  9.8698507e-09  9.8698507e-09  0.0000000e+00
 -9.8698507e-09 -4.9349254e-09  0.0000000e+00  4.9349254e-09
 -4.9349254e-09  0.0000000e+00 -7.4023880e-09 -4.9349254e-09
  4.9349254e-09 -9.8698507e-09 -2.2207164e-08 -2.4674627e-09
  0.0000000e+00  1.4804776e-08  0.0000000e+00  0.0000000e+00
  1.4804776e-08 -9.8698507e-09  1.4804776e-08  4.9349254e-09
 -1.8505970e-08 -8.6361194e-09  0.0000000e+00 -4.9349254e-09]",ataque
1258,"[ 7.4023880e-09 -4.9349254e-09  4.9349254e-09  1.9739701e-08
  0.0000000e+00 -8.6361194e-09 -4.9349254e-09 -4.9349254e-09
  2.4674627e-09 -7.4023880e-09 -9.8698507e-09 -4.9349254e-09
  0.0000000e+00  1.3571045e-08 -2.4674627e-09  0.0000000e+00
 -9.8698507e-09 -4.9349254e-09 -9.8698507e-09  4.9349254e-09
  0.0000000e+00  1.9752477e-08 -4.9381192e-09 -4.9381192e-09
  0.0000000e+00  0.0000000e+00 -9.8762385e-09  7.4071793e-09
 -9.8762385e-09 -7.4071793e-09 -1.9752477e-08  2.4690596e-09
  4.9381192e-09  2.4690596e-09  9.8762385e-09  2.4690596e-09
  4.3208543e-09 -9.8762385e-09  0.0000000e+00 -2.4690596e-09]",ataque
1259,"[ 0.0000000e+00  1.4814359e-08  0.0000000e+00 -4.9381192e-09
  7.4071793e-09  0.0000000e+00  0.0000000e+00 -2.4690596e-09
 -1.4814359e-08  0.0000000e+00  4.9381192e-09 -9.8762385e-09
  0.0000000e+00  1.4814359e-08  0.0000000e+00  4.9381192e-09
 -4.9381192e-09 -4.9381192e-09  4.9381192e-09  3.0863248e-09
  0.0000000e+00 -1.2337313e-09  4.9349254e-09 -7.4023880e-09
  0.0000000e+00 -4.9349254e-09  0.0000000e+00 -4.9349254e-09
  0.0000000e+00  2.4674627e-09 -1.2337313e-08  1.4804776e-08
  0.0000000e+00 -1.4804776e-08 -2.4674627e-09 -8.6361194e-09
  4.9349254e-09  2.4674627e-09 -4.9349254e-09  7.4023880e-09]",resposta
1260,"[ 0.0000000e+00  2.4674627e-09  0.0000000e+00  4.9349254e-09
 -1.4804776e-08 -9.8698507e-09  0.0000000e+00  4.9349254e-09
  0.0000000e+00  9.8698507e-09  0.0000000e+00  3.7011940e-09
  0.0000000e+00 -2.4674627e-09 -1.2337313e-08  4.9349254e-09
  0.0000000e+00  0.0000000e+00  7.4023880e-09 -9.8698507e-09
  0.0000000e+00  4.9349254e-09 -9.8698507e-09 -4.9349254e-09
  4.9349254e-09  0.0000000e+00  1.7272239e-08  0.0000000e+00
 -2.4674627e-09  1.2337313e-09  4.9349254e-09 -2.4674627e-09
 -1.4804776e-08  0.0000000e+00  0.0000000e+00 -2.4674627e-09
  0.0000000e+00  0.0000000e+00 -4.9349254e-09  7.4023880e-09]",ataque
1261,"[-2.4674627e-09  4.9349254e-09 -4.9349254e-09 -4.9349254e-09
 -7.4023880e-09 -7.4023880e-09  9.8698507e-09 -2.4674627e-09
  1.2337313e-09  4.9349254e-09 -9.8698507e-09  4.9349254e-09
 -4.9349254e-09  9.8698507e-09  2.4674627e-09 -4.9349254e-09
  0.0000000e+00 -4.9349254e-09  0.0000000e+00  0.0000000e+00
  0.0000000e+00  0.0000000e+00 -9.8698507e-09  4.9349254e-09
  0.0000000e+00  0.0000000e+00 -9.8698507e-09 -1.4804776e-08
 -9.8698507e-09  0.0000000e+00  1.4804776e-08  9.8698507e-09
  4.9349254e-09  0.0000000e+00  0.0000000e+00  0.0000000e+00
  4.9349254e-09  0.0000000e+00  2.4674627e-09  9.8698507e-09]",resposta
1262,"[ 9.8570991e-09  0.0000000e+00 -4.9285496e-09  0.0000000e+00
 -9.8570991e-09 -1.0473167e-08 -1.9714198e-08 -4.9285496e-09
 -9.8570991e-09 -4.9285496e-09 -1.9714198e-08  0.0000000e+00
  0.0000000e+00 -9.8570991e-09  9.8570991e-09  1.2321374e-09
  1.4785648e-08 -9.8570991e-09  0.0000000e+00  6.1606866e-09
  0.0000000e+00  8.6193932e-09  0.0000000e+00 -1.4776103e-08
 -7.3880515e-09  0.0000000e+00  0.0000000e+00  4.9253677e-09
 -4.9253677e-09 -4.9253677e-09 -4.9253677e-09 -9.8507353e-09
 -9.8507353e-09  7.3880515e-09  9.8507353e-09 -9.8507353e-09
  0.0000000e+00  7.3880515e-09 -7.3880515e-09  0.0000000e+00]",resposta
1263,"[-1.2385380e-09  0.0000000e+00  4.9541522e-09  1.2385380e-09
  7.4312285e-09  0.0000000e+00  0.0000000e+00  1.2385380e-09
 -4.9541522e-09 -4.9541522e-09  0.0000000e+00  9.9083044e-09
  2.4770761e-09  9.9083044e-09  9.9083044e-09 -2.4770761e-09
 -6.1926904e-09  0.0000000e+00  9.9083044e-09 -4.9541522e-09
  9.8443804e-09  3.0763687e-09  9.8443804e-09 -3.6916425e-09
  4.9221902e-09 -6.7680115e-09  1.4766570e-08  0.0000000e+00
  0.0000000e+00  0.0000000e+00  4.9221902e-09  9.8443804e-09
 -9.8443804e-09 -7.3832851e-09  0.0000000e+00  9.8443804e-09
  1.9688761e-08 -2.4610951e-09  4.9221902e-09  0.0000000e+00]",ataque
1264,"[ 4.9221902e-09  7.6909217e-09 -4.9221902e-09  0.0000000e+00
  0.0000000e+00 -9.8443804e-09 -4.9221902e-09 -7.3832851e-09
  0.0000000e+00  9.8443804e-09  9.8443804e-09  0.0000000e+00
 -7.3832851e-09 -1.4766570e-08 -3.6916425e-09 -4.9221902e-09
  0.0000000e+00  7.3832851e-09  1.9688761e-08 -1.2305475e-08
 -9.8634709e-09  1.2329339e-09 -4.9317355e-09  0.0000000e+00
  7.3976030e-09  7.3976030e-09 -1.9726942e-08  2.4658677e-09
 -1.9726942e-08  4.9317355e-09 -9.8634709e-09 -4.9317355e-09
  7.3976030e-09 -1.2329339e-09 -7.3976030e-09 -4.9317355e-09
  0.0000000e+00 -9.8634709e-09  2.4658677e-09 -1.9726942e-08]",ataque
1265,"[-4.9413176e-09 -4.6324855e-09  7.4119764e-09 -6.1766472e-09
 -7.4119764e-09 -1.3588624e-08  0.0000000e+00  2.4706588e-09
  2.4706588e-09 -1.9765270e-08  9.8826352e-09  9.8826352e-09
 -4.9413176e-09  4.9413176e-09  7.4119764e-09 -9.8826352e-09
 -8.6473060e-09  0.0000000e+00  4.9413176e-09  9.8826352e-09
  4.9221902e-09  0.0000000e+00  0.0000000e+00  1.2305475e-08
  7.3832851e-09 -6.1527374e-09  0.0000000e+00  1.4766570e-08
  0.0000000e+00  7.3832851e-09  9.8443804e-09  1.8458213e-09
  0.0000000e+00  0.0000000e+00  2.7687319e-09  7.3832851e-09
 -4.9221902e-09 -4.9221902e-09  0.0000000e+00  0.0000000e+00]",ataque
1266,"[ 4.9349254e-09  0.0000000e+00  4.9349254e-09  0.0000000e+00
 -9.8698507e-09  2.4674627e-09  1.2337313e-09  0.0000000e+00
  2.4674627e-09 -1.1103582e-08 -9.8698507e-09 -4.9349254e-09
  4.9349254e-09  9.8698507e-09 -2.4674627e-09  0.0000000e+00
  0.0000000e+00  1.2337313e-09  4.9349254e-09  0.0000000e+00
  0.0000000e+00  4.9285496e-09  0.0000000e+00  6.1606866e-09
  0.0000000e+00 -4.9285496e-09  0.0000000e+00 -9.8570991e-09
  0.0000000e+00 -4.9285496e-09 -9.8570991e-09 -4.9285496e-09
  0.0000000e+00 -4.9285496e-09 -1.4785648e-08 -4.9285496e-09
 -1.2321373e-08  9.8570991e-09  9.8570991e-09 -4.9285496e-09]",resposta
1267,"[-4.9285496e-09  9.8570991e-09 -9.8570991e-09  9.8570991e-09
  0.0000000e+00 -2.4642748e-09  0.0000000e+00  0.0000000e+00
  9.8570991e-09 -4.9285496e-09  9.8570991e-09  4.9285496e-09
 -9.8570991e-09  9.8570991e-09  0.0000000e+00 -9.8570991e-09
  0.0000000e+00  0.0000000e+00 -9.8570991e-09  0.0000000e+00
  0.0000000e+00 -7.3928241e-09  9.8570991e-09  0.0000000e+00
 -9.8570991e-09 -4.9285496e-09 -9.8570991e-09  4.9285496e-09
 -4.9285496e-09  0.0000000e+00  1.4785648e-08  2.4642748e-09
 -9.8570991e-09  9.8570991e-09 -9.8570991e-09  0.0000000e+00
  9.8570991e-09  0.0000000e+00 -2.4642748e-09 -7.3928241e-09]",ataque
1268,"[ 9.8380326e-09  9.8380326e-09  9.8380326e-09  2.4595082e-09
 -9.8380326e-09  6.1487704e-09  9.8380326e-09 -9.8380326e-09
 -1.9676065e-08  9.8380326e-09  0.0000000e+00  9.8380326e-09
  9.8380326e-09  9.8380326e-09  9.8380326e-09 -1.2297541e-08
  0.0000000e+00  1.1067787e-08 -9.8380326e-09  4.9190163e-09
  9.8698507e-09  0.0000000e+00 -9.8698507e-09 -9.8698507e-09
 -4.9349254e-09 -4.9349254e-09  0.0000000e+00  0.0000000e+00
 -1.4804776e-08 -4.9349254e-09 -1.9739701e-08  0.0000000e+00
 -1.4804776e-08 -4.9349254e-09  0.0000000e+00 -9.8698507e-09
  8.6361194e-09  0.0000000e+00  4.9349254e-09 -1.9739701e-08]",resposta
1269,"[-4.9349254e-09  9.8698507e-09  4.9349254e-09  4.9349254e-09
  4.9349254e-09  0.0000000e+00  1.2337313e-08  9.8698507e-09
  1.2337313e-09  4.9349254e-09  1.4804776e-08  9.8698507e-09
 -9.8698507e-09 -1.2337313e-08 -7.4023880e-09  4.9349254e-09
 -4.9349254e-09  9.8698507e-09  1.2337313e-09 -9.8698507e-09
  4.9190163e-09  0.0000000e+00  9.8380326e-09  4.9190163e-09
 -9.8380326e-09  9.8380326e-09 -9.8380326e-09  0.0000000e+00
 -9.8380326e-09  3.0743852e-09 -3.0743852e-09 -9.8380326e-09
  4.9190163e-09 -9.8380326e-09  2.4595082e-09  1.2297541e-09
 -9.8380326e-09 -7.3785249e-09  7.9934015e-09  0.0000000e+00]",ataque
1270,"[ 0.0000000e+00  0.0000000e+00  9.8507353e-09  7.3880515e-09
  4.9253677e-09 -9.8507353e-09 -2.4626838e-09  1.9701471e-08
  9.8507353e-09  0.0000000e+00  0.0000000e+00  1.4776103e-08
  0.0000000e+00  4.9253677e-09 -4.9253677e-09  1.4776103e-08
 -4.9253677e-09  0.0000000e+00  0.0000000e+00  0.0000000e+00
  4.9317355e-09  0.0000000e+00 -4.9317355e-09  7.3976030e-09
 -2.4658677e-09 -1.2329339e-09 -9.8634709e-09  4.9317355e-09
 -7.3976030e-09  4.9317355e-09 -1.2329339e-09  0.0000000e+00
 -4.9317355e-09  9.8634709e-09 -1.4795206e-08 -2.1576343e-09
  7.3976030e-09  4.9317355e-09 -7.3976030e-09 -7.3976030e-09]",ataque
1271,"[-4.9317355e-09  4.9317355e-09  4.9317355e-09 -4.9317355e-09
 -7.3976030e-09  2.4658677e-09  0.0000000e+00  0.0000000e+00
  0.0000000e+00 -1.4795206e-08  0.0000000e+00  0.0000000e+00
  4.9317355e-09  9.8634709e-09  7.3976030e-09 -4.9317355e-09
 -2.4658677e-09  0.0000000e+00  9.8634709e-09 -4.9317355e-09
  9.8380326e-09  2.4595082e-09  8.6082785e-09 -1.2297541e-08
 -7.3785249e-09  9.8380326e-09  1.9676065e-08 -2.4595082e-09
  9.8380326e-09  0.0000000e+00  1.3527295e-08  0.0000000e+00
  0.0000000e+00  0.0000000e+00  1.9676065e-08 -9.8380326e-09
  9.8380326e-09 -9.8380326e-09  1.4757050e-08  1.1682664e-08]",ataque
1272,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00  9.9211892e-09
  0.0000000e+00  0.0000000e+00 -7.4408919e-09  0.0000000e+00
  2.4802973e-09  0.0000000e+00  1.9842378e-08 -4.9605946e-09
  0.0000000e+00 -1.2401487e-09 -4.9605946e-09 -9.9211892e-09
 -4.9605946e-09  2.4802973e-09  4.9605946e-09  9.9211892e-09
 -4.9349254e-09  4.9349254e-09  2.4674627e-09 -6.1686567e-09
  0.0000000e+00  0.0000000e+00 -4.9349254e-09  8.6361194e-09
  4.9349254e-09  9.8698507e-09  9.8698507e-09 -9.2529850e-09
 -7.4023880e-09  4.9349254e-09  1.2337313e-08 -7.4023880e-09
 -8.6361194e-09 -3.0843283e-09  0.0000000e+00  1.2337313e-08]",ataque
1273,"[ 2.4754687e-09 -4.9509374e-09  0.0000000e+00 -4.9509374e-09
 -4.9509374e-09  0.0000000e+00 -2.4754687e-09 -6.1886718e-09
 -1.4852812e-08  7.4264062e-09  7.4264062e-09  1.4852812e-08
  4.9509374e-09 -9.9018749e-09 -9.9018749e-09  7.4264062e-09
 -4.9509374e-09 -4.9509374e-09  9.9018749e-09 -3.7132031e-09
  0.0000000e+00 -4.9317355e-09 -7.3976030e-09  0.0000000e+00
 -1.4795206e-08  0.0000000e+00  7.3976030e-09  0.0000000e+00
  9.8634709e-09 -3.6988015e-09  0.0000000e+00  1.2329338e-08
  4.9317355e-09 -4.9317355e-09 -4.9317355e-09  4.9317355e-09
 -4.9317355e-09 -9.8634709e-09 -9.8634709e-09  7.3976030e-09]",ataque
1274,"[ 9.8634709e-09 -4.9317355e-09  0.0000000e+00 -9.8634709e-09
  9.8634709e-09  2.4658677e-09 -9.8634709e-09  9.8634709e-09
  0.0000000e+00  0.0000000e+00  9.8634709e-09 -4.9317355e-09
  0.0000000e+00  0.0000000e+00  9.8634709e-09 -9.8634709e-09
  1.4795206e-08 -4.9317355e-09  0.0000000e+00  2.4658677e-09
 -1.2377344e-09  4.9509374e-09  0.0000000e+00  0.0000000e+00
  0.0000000e+00  1.7328281e-08  0.0000000e+00  0.0000000e+00
  0.0000000e+00 -4.9509374e-09  0.0000000e+00  7.4264062e-09
  9.9018749e-09  4.9509374e-09 -9.9018749e-09  0.0000000e+00
 -4.9509374e-09  1.4852812e-08 -1.2377344e-08 -9.9018749e-09]",resposta
1275,"[ 0.0000000e+00 -1.2321373e-08 -9.8570991e-09  1.4785648e-08
 -4.9285496e-09  1.2321374e-09  1.9714198e-08 -4.9285496e-09
 -3.6964121e-09  0.0000000e+00 -1.2321373e-08 -4.9285496e-09
  9.8570991e-09 -9.8570991e-09  0.0000000e+00 -2.4642748e-09
 -1.9714198e-08 -9.8570991e-09 -2.4642748e-09  9.8570991e-09
  0.0000000e+00  4.9253677e-09  4.9253677e-09 -9.8507353e-09
  9.8507353e-09 -4.9253677e-09  0.0000000e+00 -4.9253677e-09
  9.8507353e-09  4.9253677e-09  0.0000000e+00 -4.9253677e-09
  4.9253677e-09  0.0000000e+00  1.4776103e-08 -1.9701471e-08
  4.9253677e-09 -4.9253677e-09 -6.1567098e-09  1.4776103e-08]",resposta
1276,"[ 4.9349254e-09  4.9349254e-09 -1.2337313e-09 -2.4674627e-09
  1.4804776e-08 -7.4023880e-09  0.0000000e+00  9.8698507e-09
 -4.9349254e-09  2.4674627e-09 -1.4804776e-08 -1.4804776e-08
  0.0000000e+00 -1.2337313e-09  1.4804776e-08  4.9349254e-09
  9.8698507e-09  1.2337313e-08  1.2337313e-08  1.4804776e-08
 -4.9285496e-09  0.0000000e+00  9.8570991e-09 -4.9285496e-09
 -6.1606866e-09 -2.4642748e-09  0.0000000e+00  0.0000000e+00
  1.4785648e-08  9.8570991e-09  3.6964121e-09 -9.8570991e-09
  4.9285496e-09  0.0000000e+00  9.8570991e-09  1.7249922e-08
  0.0000000e+00  9.8570991e-09  0.0000000e+00  0.0000000e+00]",resposta
1277,"[-2.4642748e-09  7.3928241e-09  2.4642748e-09 -7.3928241e-09
  4.9285496e-09  9.8570991e-09  0.0000000e+00  4.9285496e-09
  0.0000000e+00  0.0000000e+00  0.0000000e+00  4.9285496e-09
  0.0000000e+00  7.3928241e-09 -4.9285496e-09 -4.9285496e-09
 -9.8570991e-09 -4.9285496e-09 -7.3928241e-09  0.0000000e+00
  4.9349254e-09 -4.9349254e-09 -6.1686567e-09  2.4674627e-09
  4.9349254e-09 -7.4023880e-09 -2.4674627e-09  9.8698507e-09
  7.4023880e-09 -9.8698507e-09  0.0000000e+00  3.7011940e-09
  0.0000000e+00 -9.8698507e-09 -9.8698507e-09  2.4674627e-09
  3.7011940e-09 -9.8698507e-09  1.0486716e-08  0.0000000e+00]",ataque
1278,"[-1.4804776e-08 -9.8698507e-09 -9.8698507e-09  9.8698507e-09
 -4.9349254e-09 -7.4023880e-09 -1.9739701e-08 -6.1686567e-09
  9.8698507e-09  0.0000000e+00  9.8698507e-09  0.0000000e+00
  1.4804776e-08 -9.8698507e-09 -9.8698507e-09  1.4804776e-08
  0.0000000e+00 -4.9349254e-09  0.0000000e+00 -4.9349254e-09
  9.9018749e-09 -1.9803750e-08 -4.9509374e-09  0.0000000e+00
 -2.4754687e-09  1.2377344e-08  0.0000000e+00  0.0000000e+00
  0.0000000e+00  9.9018749e-09  0.0000000e+00  0.0000000e+00
 -9.9018749e-09  4.9509374e-09  1.9803750e-08  9.9018749e-09
  0.0000000e+00 -1.2377344e-09  9.9018749e-09 -8.6641405e-09]",ataque
1279,"[ 1.9803750e-08  4.9509374e-09  4.9509374e-09  0.0000000e+00
  7.4264062e-09 -1.4852812e-08 -9.9018749e-09  0.0000000e+00
  1.9803750e-08 -1.9803750e-08 -9.9018749e-09  9.9018749e-09
  9.9018749e-09  9.9018749e-09 -7.4264062e-09 -9.9018749e-09
 -2.4754687e-09  0.0000000e+00  0.0000000e+00 -2.4754687e-09
 -9.8698507e-09  9.8698507e-09  1.8505970e-09 -7.4023880e-09
 -9.8698507e-09 -4.9349254e-09  0.0000000e+00 -1.2337313e-08
  9.8698507e-09  6.1686567e-09  2.4674627e-09 -9.8698507e-09
  9.8698507e-09 -4.9349254e-09 -1.4804776e-08  4.9349254e-09
  9.8698507e-09  4.9349254e-09  0.0000000e+00  0.0000000e+00]",ataque
1280,"[-9.9018749e-09  0.0000000e+00  0.0000000e+00  9.9018749e-09
 -7.4264062e-09  0.0000000e+00  2.4754687e-09  0.0000000e+00
  1.9803750e-08  0.0000000e+00 -1.4852812e-08  0.0000000e+00
  0.0000000e+00  0.0000000e+00  9.9018749e-09 -4.9509374e-09
  0.0000000e+00  0.0000000e+00 -7.4264062e-09  0.0000000e+00
 -9.8570991e-09  6.1606866e-09  9.8570991e-09  9.8570991e-09
  1.2321373e-08  9.8570991e-09 -7.3928241e-09  1.2321374e-09
  0.0000000e+00  4.9285496e-09  1.4785648e-08  0.0000000e+00
 -9.8570991e-09 -1.4785648e-08  0.0000000e+00  7.3928241e-09
 -9.8570991e-09 -4.9285496e-09  9.8570991e-09  4.9285496e-09]",resposta
1281,"[-4.9349254e-09  9.8698507e-09 -4.9349254e-09  1.4804776e-08
  0.0000000e+00  4.9349254e-09 -2.4674627e-09  7.4023880e-09
  7.4023880e-09  0.0000000e+00  2.4674627e-09  7.4023880e-09
 -4.9349254e-09 -7.4023880e-09  0.0000000e+00 -4.9349254e-09
  0.0000000e+00 -4.9349254e-09 -6.1686567e-09 -7.4023880e-09
  0.0000000e+00 -4.9509374e-09 -1.2377344e-09 -6.1886718e-09
  4.9509374e-09  0.0000000e+00  0.0000000e+00 -9.9018749e-09
  1.9803750e-08  0.0000000e+00  9.9018749e-09  4.9509374e-09
  1.4852812e-08 -3.7132031e-09  4.9509374e-09  0.0000000e+00
 -1.4852812e-08 -4.9509374e-09  9.9018749e-09  9.9018749e-09]",ataque
1282,"[ 0.0000000e+00  1.2377344e-09 -2.4754687e-09 -7.4264062e-09
  1.4852812e-08  4.9509374e-09  9.9018749e-09  0.0000000e+00
 -7.4264062e-09  4.9509374e-09 -4.9509374e-09  4.9509374e-09
  1.6090546e-08 -4.9509374e-09  0.0000000e+00  1.9803750e-08
 -1.9803750e-08 -4.9509374e-09 -9.9018749e-09  1.4852812e-08
 -9.8698507e-09 -1.4804776e-08 -6.1686567e-09 -2.4674627e-09
 -4.9349254e-09 -4.9349254e-09 -9.8698507e-09 -9.8698507e-09
  6.1686567e-09 -1.4804776e-08 -4.9349254e-09  0.0000000e+00
  6.1686567e-09 -9.8698507e-09 -1.4804776e-08  0.0000000e+00
  7.4023880e-09 -1.2337313e-08  2.4674627e-09 -4.9349254e-09]",ataque
1283,"[-4.9509374e-09 -4.9509374e-09  0.0000000e+00 -9.9018749e-09
  3.7132031e-09  4.9509374e-09  0.0000000e+00  7.4264062e-09
 -4.9509374e-09  0.0000000e+00  1.4852812e-08  0.0000000e+00
  0.0000000e+00  0.0000000e+00  9.9018749e-09  2.4754687e-09
  4.9509374e-09 -4.9509374e-09 -9.9018749e-09  7.4264062e-09
 -9.8698507e-09  9.8698507e-09 -2.4674627e-09  1.2337313e-08
 -9.8698507e-09 -7.4023880e-09  4.9349254e-09  0.0000000e+00
  4.9349254e-09  0.0000000e+00  7.4023880e-09 -8.6361194e-09
  9.8698507e-09 -9.8698507e-09  1.4804776e-08  6.1686567e-09
 -9.8698507e-09  0.0000000e+00 -7.4023880e-09  0.0000000e+00]",ataque
1284,"[-9.8698507e-09 -1.2337313e-08  0.0000000e+00  4.9349254e-09
 -9.8698507e-09 -4.9349254e-09 -7.4023880e-09 -4.9349254e-09
  9.8698507e-09  0.0000000e+00  0.0000000e+00  4.9349254e-09
 -4.9349254e-09 -2.4674627e-09  0.0000000e+00  0.0000000e+00
 -1.4804776e-08  4.9349254e-09 -4.9349254e-09 -7.4023880e-09
  1.4814359e-08 -1.3579829e-08  2.4690596e-09  1.2345299e-08
 -1.2345298e-09  9.8762385e-09  0.0000000e+00 -1.4814359e-08
  0.0000000e+00  4.9381192e-09 -1.4814359e-08  0.0000000e+00
 -1.2345299e-08 -7.4071793e-09 -9.8762385e-09 -2.7159658e-08
  4.9381192e-09  0.0000000e+00 -4.9381192e-09  0.0000000e+00]",ataque
1285,"[ 2.9571297e-08 -9.8570991e-09  0.0000000e+00  4.9285496e-09
  2.4642748e-09 -9.8570991e-09  2.4642748e-09  0.0000000e+00
 -4.9285496e-09  0.0000000e+00  4.9285496e-09 -4.9285496e-09
 -8.6249612e-09 -4.9285496e-09 -4.9285496e-09  4.9285496e-09
  0.0000000e+00 -4.9285496e-09  9.8570991e-09  8.6249612e-09
  9.8253636e-09  4.9126818e-09  0.0000000e+00  1.2281705e-09
 -4.9126818e-09  0.0000000e+00  2.4563409e-09 -9.8253636e-09
 -9.8253636e-09  1.4738045e-08  1.4738045e-08  1.4738045e-08
  7.3690223e-09  7.3690223e-09  4.9126818e-09  4.2985966e-09
 -9.8253636e-09  7.3690223e-09  4.9126818e-09  8.5971932e-09]",resposta
1286,"[-9.8380326e-09 -9.8380326e-09  4.9190163e-09  2.4595082e-09
  1.4757050e-08  1.2297541e-09 -9.8380326e-09  2.4595082e-09
  2.4595082e-09 -4.3041393e-09  9.8380326e-09  4.9190163e-09
  2.4595082e-09  1.2297541e-09 -3.0743852e-09  3.6892625e-09
  0.0000000e+00  9.8380326e-09 -4.9190163e-09 -8.6082785e-09
  1.4785648e-08  2.4642748e-09  9.8570991e-09  0.0000000e+00
  2.4642748e-09 -7.3928241e-09 -9.8570991e-09  9.8570991e-09
  0.0000000e+00  9.8570991e-09 -8.6249612e-09  0.0000000e+00
 -9.8570991e-09  7.3928241e-09  9.8570991e-09 -1.4785648e-08
  4.9285496e-09  1.2321373e-08  3.6964121e-09  4.9285496e-09]",ataque
1287,"[-1.2353294e-08 -4.9413176e-09  9.8826352e-09 -2.4706588e-09
  1.2353294e-08 -1.2353294e-08  1.4823953e-08  9.8826352e-09
  0.0000000e+00 -1.8529941e-09 -8.6473060e-09  0.0000000e+00
  4.9413176e-09 -4.9413176e-09 -7.4119764e-09 -1.2353294e-08
  4.9413176e-09  3.7059882e-09  4.9413176e-09  9.8826352e-09
  0.0000000e+00  0.0000000e+00 -4.9381192e-09 -1.4814359e-08
 -9.8762385e-09 -2.4690596e-09 -7.4071793e-09  4.9381192e-09
  9.8762385e-09 -9.8762385e-09  0.0000000e+00  0.0000000e+00
  9.8762385e-09 -2.4690596e-09 -9.8762385e-09  9.8762385e-09
  0.0000000e+00  9.8762385e-09 -9.8762385e-09  9.8762385e-09]",resposta
1288,"[ 0.0000000e+00  9.8954533e-09 -9.8954533e-09  9.8954533e-09
  1.4843180e-08  0.0000000e+00  9.8954533e-09 -7.4215900e-09
  0.0000000e+00  7.4215900e-09 -4.9477267e-09 -4.9477267e-09
  2.4738633e-09 -4.9477267e-09 -4.9477267e-09  0.0000000e+00
  0.0000000e+00 -9.8954533e-09  0.0000000e+00  9.8954533e-09
 -1.1735629e-08  7.4119764e-09 -9.8826352e-09  9.8826352e-09
 -4.9413176e-09  0.0000000e+00 -9.8826352e-09  0.0000000e+00
 -1.4823953e-08 -4.9413176e-09 -2.4706588e-09  0.0000000e+00
  1.2353294e-08  0.0000000e+00 -2.4706588e-09  4.9413176e-09
  2.4706588e-09  6.1766470e-10  0.0000000e+00 -2.4706588e-09]",ataque
1289,"[ 4.9509374e-09 -2.4754687e-09 -1.2377344e-09 -1.2377344e-09
 -2.4754687e-09 -4.9509374e-09  1.9803750e-08 -4.9509374e-09
  1.2377344e-08  2.4754687e-09  4.9509374e-09  0.0000000e+00
  9.9018749e-09 -2.4754687e-09  9.9018749e-09  0.0000000e+00
 -9.9018749e-09  0.0000000e+00  0.0000000e+00 -4.9509374e-09
  1.9726942e-08  0.0000000e+00  0.0000000e+00  1.4795206e-08
  0.0000000e+00 -9.8634709e-09  0.0000000e+00  4.9317355e-09
 -9.8634709e-09  0.0000000e+00 -1.4795206e-08 -9.8634709e-09
  4.9317355e-09  4.9317355e-09 -4.9317355e-09  7.3976030e-09
  9.8634709e-09 -1.4795206e-08 -4.9317355e-09  0.0000000e+00]",ataque
