Token,Round,Ataque,Resposta,Resultado,Ataque_text,Resposta_text
-MC7dybGNGuTFjwLokjX,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7dybGNGuTFjwLokjX%2F2%2F5692.aac?alt=media&token=01acf2f3-d0e4-4dd9-bdf8-a756dc7b4480,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7dybGNGuTFjwLokjX%2F2%2F472.aac?alt=media&token=ac910dad-fb71-433b-88e6-b29da9d84c13,resposta,Ei você até falou de coisas tá ligado no fundamental só que mano se fodeu que agora vou te bater você falou de Cleiton isso aqui comigo você sabe que isso dela acaba arrumando eu tô te batendo eu tô debochadinho Então pode me chamar depois tá ligado mano que eu sempre tô tranquilão na moral você falou que era Espartano eu vou fazer um bagulho real é tipo aquele lá ele está ligado mano comigo você não é para você você é espartanos 300 montilares acho que não um pouco mais tá ligado eu mando,mas tem que entender aqui na batalha eu te bato aqui com rima você pede mais pontilaine então nessa p**** que você é p*** Mas o que está não sei se você pega tudo bem mas nada até agora só que você é otária você tirou me chama aqui porque nessa poxa tô falando alguma coisa se você pega Só que você fica calma sinceramente fala assim tá falando tanto sobre o repetindo assim mas sozinho não tem valor não sei se você saca tudo bem mas na rima eu falo que tu é babaca O Papa É dinheiro de um lado para o outro cara e do outro não dá sinceramente sendo os mais nada
-MC7dybGNGuTFjwLokjX,3,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7dybGNGuTFjwLokjX%2F3%2F5692.aac?alt=media&token=3b35aa79-1ad5-4d97-8ad0-ba221e3b8fb6,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7dybGNGuTFjwLokjX%2F3%2F472.aac?alt=media&token=e5c1c55a-df2d-487d-b2b9-769ab48ca6f1,resposta,poderia te levar a sério mas você não tá com nada você na foto de perfil tem um chapéu de palha só que eu te explico mano Pode pá se o assunto é quantos de Piratas são Deus rei de se matar então mano comigo você não disse foi na moral estrala o dedo seu coração Trafalgar D Law eu tenho até uma tatuagem uma boa só Mirage comigo você não fuma na paisagem então para vender que é Ri Happy mano que se transformou no meu WhatsApp,satisfação melhor dormir bem mais você ganhar essa p**** Demorou explico é porque você colocou a foto do Chapéu de Palha mas ninguém tira o chapéu para você não sei se você pega tudo bem mas tá ligado e explique uma parada pode pegar o meu coração rap é que eu faço a alma não sei se você saca tudo bem mas na batalha pivete que eu falo para você mas tudo bem mano na batalha agora eu acabo com você mas tem que entender que eu sou o Cleiton mas é que eu te mando para Buenos Aires pode ser o deus da terra porque eu sou rei de todos mais docete mais e outra de baixo consegue com essa daí tem que ser a mente você perdeu então tchau tchau para sua Live
-MC7e3SltvzERjACSIwX,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7e3SltvzERjACSIwX%2F1%2F7821.aac?alt=media&token=02c8a015-ce19-470d-a85a-ae7a41934c1f,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7e3SltvzERjACSIwX%2F1%2F10809.aac?alt=media&token=72e051e3-6c9e-48d5-a94c-20ad5de68aeb,resposta,Ei satisfação parceiro vê se agora você não reclama Magnésio e mais uma vez a gente começar na outra semana vamos logo para o que interessa sinceramente nunca pagou de louca e quer que o que interessa é a cultura do hip hop show para tua rima certa bem na festa por isso que você não aguenta o bate no final das contas na batalha então Claro fixo tem que ter um ataque então vamos fazer um ataque tá ligado que agora eu vou me envolver mas para mim fazer um ataque construtiva de merecer não quero sair É melhor que você tá ligado que isso é problema eu quero juntar com você e atacar o sistema libertar,tchau tchau tchau sabe Serra mano não está aqui mais uma vez só fazendo frio você sabe truta que eu vim de longe estou aqui para também poder interagir você falou de sistema vamos atacar só quem sabe mano tranquilão não tem como nem se juntar nessa batalha só tem um campeão você tem que entender mano que eu falo tá chegando aqui sempre cheio de ódio magnésio esse que tá nessa luta matando Mc só avisando e se pode por isso mesmo que eu chego e falo mesmo não tô a toa eu tenho que ganhar essa batalha pegar o troféu aí dá para minha coroa para ela ver o resultado desse trampo por isso mesmo que eu tô sendo Franco Então você sabe que eu tô acertando o de longe p****
-MC7e3SltvzERjACSIwX,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7e3SltvzERjACSIwX%2F2%2F10809.aac?alt=media&token=187f1255-3a57-4e42-9d9c-2f0173da9d06,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7e3SltvzERjACSIwX%2F2%2F7821.aac?alt=media&token=e95abc2b-cb79-4446-989c-c003ef8b0296,resposta,sabe mano eu volto eu entendi a sua visão mas eu tô chegando para falar para poder coração você tem que entender meu mano Magno nome é Ruan você falou de áudio na sua mente o Trenzinho acabando você não entendeu enquanto eu vivo você cálice tamagno tipo raiva botar no meu nome lá no Face agora tô no labirinto mano sabe que eu nunca vou chegando eu vou fazer no mesmo ficar agora só nesse recinto caraio Manu tentando dominar o mundo tipo que serve por isso mesmo que eu já tô chegando falando c****** levando a sério você pode tentar comigo só que você tá muito devagar mas não acelera fazendo mesmo por isso bolado agora mas tudo zero,satisfação irmãozinho só que agora eu te mando para outra dimensão você fica com a velocidade eu fico com a precisão que você tem que entender que tua rima com horror eu moro em acabando com o próprio dementador aí você sabe que eu não sou c****** vai dar o prêmio para sua mãe ela merece mais com a folhinha de batalha você tá ligado que eu passo proeza em vez da folhinha de uma batalha põe uma janta na mesa aquele arroz e feijão principais a construção você sabe que você vive no mundo de alienação é 2 a 0 então pode ficar com a Vitória porque realmente vale o aprendizado na trajetória
-MC7e3SltvzERjACSIwX,3,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7e3SltvzERjACSIwX%2F3%2F10809.aac?alt=media&token=671c3335-1d28-4708-aa33-c484a7118d67,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7e3SltvzERjACSIwX%2F3%2F7821.aac?alt=media&token=6fdfc7a8-6deb-4c76-819b-03961a2c79ec,ataque,você é o dementador que se f*** tudo aqui eu tô chegando e falou que não vai que eu somo quero que se for r$ 2 querendo que eu sou o Harry Potter vou acertando o Serra no espectro patrono você pegou comigo você falou de precisão Mas você sabe mano é um só lamento eu na velocidade conclui a minha missão você ficou esperando a precisão e ficou perdido no vento não conseguiu calcular se não é calculadora por isso mesmo que eu falo que minha Renovadora enquanto minha mente é tipo uma metralhadora você não entendeu que agora mano se perdeu,ei ei não é calculadora né amor seu vacilão vai transmitir o sentimento em trazer a própria redação o Porque agora minha ideia de longe eu fico perdido no vento pipa no vento chegar mais longe entendeu que eu desço retão Jack chegar longe eu corto na sua mão mas aí tá ligado essa que é a trinta eu corto sua mão e põe a minha para ver se é assim saleta você viu como é que é eu sou feroz que você fala de novo da velocidade enquanto eu tenho a minha voz você fez mais rápido só que eu termino Parabéns pela pela cidade para que eu fico muito mais exímio
-MC7eIt5WJE6IU97cP3r,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7eIt5WJE6IU97cP3r%2F1%2F7445.aac?alt=media&token=46b0335b-693f-47d6-9136-47a1be6381dc,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7eIt5WJE6IU97cP3r%2F1%2F4924.aac?alt=media&token=10a26178-6260-4067-887b-a116f8bd8113,ataque,tamo junto nego aí mano Pedro assim que é nós dois somos Pedro Então somos soldados de pé você também mana como a gente já tá arrumando e daí se a forma de pudim meu truta que o sistema se conforma com os Mc a verdade é uma só não pode se conformar sempre tem que ser melhor mas não quero ser melhor do que alguma pessoa e sim ser melhor para você mesmo uma boa essa semana e você problema certeza não consigo meu caro amigo independente do que tá acontecendo comigo só para nós dois ir atender,não mas é Pedro deixa eu te falar como você é Pedro você tá mal deixa eu te ajudar porque você tá ligado Você é meu aliado tá ligado você não é convidado então pegar a visão que você nem é um jurado Você tá muito fraco mas você podia ser o juiz Porque sem ideia infeliz ligado nem preciso de uma diferença ensinar você tá ligado pode vir venha cá que eu já chego por que que é meu chegado meu parceiro eu te ensino a Remar então pegou a visão que eu fui
-MC7eIt5WJE6IU97cP3r,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7eIt5WJE6IU97cP3r%2F2%2F4924.aac?alt=media&token=43d28168-6316-4060-aedd-64f6b2fc6d50,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7eIt5WJE6IU97cP3r%2F2%2F7445.aac?alt=media&token=7287e155-7b1f-47c7-9340-9ac0d89d9e99,resposta,agora eu começo porque o outro eu terminei você ganhou o primeiro porque no primeiro eu vacilei Então pega a visão que eu chego para passar você tá muito fraco coloca para te ajudar não cê tá ligado Pedro sempre é na consciência é na cor sequência que ele manda Sempre com essência então pega a visão que eu chego na parada eu sou cria de favela favela não mas eu sempre tô nela fala ligado eu chego e nunca,Tamo junto irmão mas aí não é que você ramelou rapaz é que simplesmente invés de rima criticou demais crítica não são boas temos que motivar a vida é uma bonita só temos que reparar reclama faz tudo isso é pior que temos que entender que tem os momentos bons e tem os momentos melhores momentos ruins também devem ser lembrados devem ser registrados os erros não serem cometidos e lembrados e os répteis são para salvar os amigos
-MC7eWpBzO1uLlkM2E3Q,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7eWpBzO1uLlkM2E3Q%2F1%2F4030.aac?alt=media&token=257a31ac-4fd0-4fd0-852a-73c357ec3254,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7eWpBzO1uLlkM2E3Q%2F1%2F15495.aac?alt=media&token=2a8646e7-1d21-43da-844a-84fcf0b03e40,resposta,já tá desfaçam a nossa participação é muito importante para poder elaborar isso aqui e na verdade o compromisso eu sempre e a sua mente agora que vai ser o Mc não fiz o quê você não é você sabe que agora você vai voltar de ré até porque você sabe que ser berra no final e você tipo vai fazer o Beth porque você é boa de 66 vou acabando com esse cara agora na Santa Ceia Ei você nunca foge da mira é tipo juros em Santa Ceia,aí tá ligado satisfação mano sabe que o Silvio vai batendo no requisito mano fala de Santa Ceia só que meu rap é muito bom quanto mais antigo melhor Michele Dionísio eu sou de Anísio sabe que eu sou avalanche você é Bola de Neve símbolo nessa revanche tá ligado mano você falar de Santa feia só que mano tá ligado que a santa não é feia você sabe que meu mano sua cara é muito feia por isso que agora vou chegando rima incendeia o ator batendo muito me chame de Rocky Balboa satisfação
-MC7eWpBzO1uLlkM2E3Q,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7eWpBzO1uLlkM2E3Q%2F2%2F15495.aac?alt=media&token=2dd48e02-f2ad-4b83-90ef-e63e3f483cbd,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7eWpBzO1uLlkM2E3Q%2F2%2F4030.aac?alt=media&token=927aed04-7bfd-4d5d-b8ce-4e69d7cecfcb,resposta,aí tipo assim abaixar um pouco sibite sabe que agora já chega faça uma improvisação mas não tinha até travado se sabe que até fiquei boladão só que você sabe de quem é a maior confusão Você sabe né meu mano que agora eu vou bater no gamegamerra eliminam mais um c**** tipo te expulso da semana você é muito fraco mano nunca dá problema sabia que agora já chegou já corto algema sabe que usado na cena sabe Invasão na cena mano praticamente você tá morto Tá ligado mano você nunca vai me ganhar com esse seu papo,ele falou de Gummy Gummy rar sinceramente agora eu tô na fé a diferença que eu sou príncipe não é peguei-me você nunca passa de um Gummy Bear você não entende a diferença isso que eu digo é do não pega a referência por isso que eu acabo no improviso acabando com esse Mc essa interferência irmão agora você é iludido a Santa Lúcia só me explica o significado sentido nem te vi por isso que agora esse mês hino Manteve tá travado o papo reto emocional de Esse já é normal feijão estamos juntos
-MC7eWpBzO1uLlkM2E3Q,3,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7eWpBzO1uLlkM2E3Q%2F3%2F4030.aac?alt=media&token=153eead9-ed65-4e73-a2dc-76ed858358e2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7eWpBzO1uLlkM2E3Q%2F3%2F15495.aac?alt=media&token=5fa09d24-4bed-410a-b601-cbdcf60f0914,resposta,E ai ai ai ele falou de Rocky Balboa tô Rimando Na boa e o teu sistema agora aqui tá Dalva você tá à toa por isso fala de Rocky Balboa só que agora você sua porque você não tá aqui teve o dom Infelizmente o Torrent não tá vai ser um rock do bom Vai vendo que eu digo acabando aqui nessa frase infelizmente esse Mc só vai ficar no quase Até porque eu tenho um ponto fraco fica no meu calcanhar porque eu sou tipo aqueles só que na verdade esse cara é tipo Flash ultrapassa nas pistas e tu morre que nem o Free Willy,aí tá ligado Tipo assim sabe né meu mano que não tá que eu tô a toa seu ponto fraco não é o calcanhar seu ponto fraco mano é quando abrir a sua boca aberta sua boca porque você não tem até falei que sou Rocky Balboa eu te expulso desse ring curso desse rank se não vale um centavo mordida na orelha pode me chamar de minotauro eu sou Minotauro você otario sabe que agora mano tô improvisando você pode sobrar só que mano sei sim mano nunca quis e foi meu mano essa que a rima que a massa em cada linha satisfação
-MC7ebi80e8j6FdDo6_j,1,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7ebi80e8j6FdDo6_j%2F1%2F5079.aac?alt=media&token=720a3210-3a5f-481f-8d9b-481cf76ef63c,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7ebi80e8j6FdDo6_j%2F1%2F17099.aac?alt=media&token=595e33ec-f5a3-4857-b3a8-7125683915c1,ataque,pior Ultimate aqui meu mano eu vou te matar essa improvisada eu cheguei para esculachar meu mano a Improvisa tá aqui na minha ver agora deu para entender que tu não tem 15 demais na veia que liga meu parceiro pizza aqui é meu legado eu vou fazendo a minha história e deixando meu legado tá ligado o primeiro verso eu já te matei vem por segundo que eu vou te matar outra vez,primeiramente precisa para chegar meu áudio veio a bugar mas às vezes e não vai abrir lá Tenta de novo na própria linha você vai se afundar falou m**** não pode mais eu sinceramente nem fui escutar é Vou destruir esse Mc que tá falar m**** mas que leva já joga por que você não tem ideia mano bate cabeça agora na rinha que eu sei que você vai apanhar sozinha descrita tá mais torta que a Torre de Pisa
-MC7ebi80e8j6FdDo6_j,2,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7ebi80e8j6FdDo6_j%2F2%2F17099.aac?alt=media&token=d69f4ddd-f47a-48e5-9249-87a019dd5350,https://firebasestorage.googleapis.com/v0/b/rapapp-f4181.appspot.com/o/battles%2F-MC7ebi80e8j6FdDo6_j%2F2%2F5079.aac?alt=media&token=1e5402bd-c9b1-44f8-9efc-114b2a0b3219,ataque,pior deixa ela deixa eu chegar aí mano e você deve estar digitando pode vir com as melhores decorada do seu caderno que eu faço tua vida inferno um inferno nessa batalha não vai ter enredo é você apoiando para o moleque do Gueto mano Vê se entende Você é prepotente vai bater de frente mas faz ideia não vai suficiente então melhor Ver se tenta escrever outra decorada,ó ó satisfação meu mano com certeza nessa base você não tá improvisando eu venho aqui meu mano só improvisar coisa que você não sabe ajoelha eu vou te ensinar preste atenção meu mano você não faz bem com essa cara tu Parece mesmo é um Deus bem tu tá ligado mano que agora vai apanhar tu tá ligado que aqui agora eu vou te esculachar Se liga meu parceiro essa é a ideia deu para entender que tu queria ver ela a plateia
